ID,Status,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Timestamp,Timestamp_us
Sensor_1,Active,1.03,0.12,0.04,-4.66,-0.45,-1.61,06:17:360000,377360000
Sensor_1,Active,1.04,0.11,0.02,-4.14,-0.32,-1.49,06:17:460000,377460000
Sensor_1,Active,1.03,0.13,0.04,-4.47,-0.07,-1.52,06:17:560000,377560000
Sensor_1,Active,1.02,0.12,0.05,-4.35,0.03,-1.53,06:17:660000,377660000
Sensor_1,Active,1.02,0.12,0.04,-4.50,0.08,-1.58,06:17:760000,377760000
Sensor_1,Active,1.03,0.12,0.04,-4.47,-0.01,-1.44,06:17:860000,377860000
Sensor_1,Active,1.02,0.12,0.05,-4.59,-0.26,-1.64,06:17:960000,377960000
Sensor_1,Active,1.03,0.12,0.03,-4.49,-0.29,-1.23,06:18:060000,378060000
Sensor_1,Active,1.03,0.12,0.04,-4.15,-0.92,-1.53,06:18:160000,378160000
Sensor_1,Active,1.03,0.12,0.06,-4.29,-1.01,-1.45,06:18:260000,378260000
Sensor_1,Active,1.02,0.12,0.04,-4.09,-1.23,-1.49,06:18:360000,378360000
Sensor_1,Active,1.03,0.13,0.04,-4.31,-1.44,-1.44,06:18:460000,378460000
Sensor_1,Active,1.03,0.12,0.06,-4.32,-1.63,-1.36,06:18:560000,378560000
Sensor_1,Active,1.03,0.12,0.05,-4.06,-1.69,-1.44,06:18:660000,378660000
Sensor_1,Active,1.03,0.12,0.06,-3.98,-1.59,-1.50,06:18:760000,378760000
Sensor_1,Active,1.02,0.13,0.09,-4.18,-1.34,-1.44,06:18:860000,378860000
Sensor_1,Active,1.03,0.14,0.08,-4.16,-0.92,-1.57,06:18:960000,378960000
Sensor_1,Active,1.02,0.13,0.03,-4.45,-1.34,-1.56,06:19:060000,379060000
Sensor_1,Active,1.02,0.12,0.05,-4.08,-1.49,-1.26,06:19:160000,379160000
Sensor_1,Active,1.02,0.12,0.08,-4.26,-1.51,-1.43,06:19:260000,379260000
Sensor_1,Active,1.03,0.13,0.06,-4.11,-1.56,-1.53,06:19:360000,379360000
Sensor_1,Active,1.03,0.12,0.06,-4.29,-1.76,-1.29,06:19:460000,379460000
Sensor_1,Active,1.03,0.12,0.06,-4.46,-2.17,-1.37,06:19:560000,379560000
Sensor_1,Active,1.03,0.12,0.07,-4.19,-1.80,-1.44,06:19:660000,379660000
Sensor_1,Active,1.03,0.12,0.06,-4.12,-1.82,-1.51,06:19:760000,379760000
Sensor_1,Active,1.03,0.13,0.07,-4.16,-1.64,-1.44,06:19:860000,379860000
Sensor_1,Active,1.02,0.12,0.07,-4.22,-1.91,-1.36,06:19:961000,379961000
Sensor_1,Active,1.03,0.12,0.07,-4.13,-1.68,-1.50,06:20:060000,380060000
Sensor_1,Active,1.03,0.12,0.04,-4.11,-2.16,-1.50,06:20:160000,380160000
Sensor_1,Active,1.03,0.13,0.04,-4.01,-2.32,-1.55,06:20:260000,380260000
Sensor_1,Active,1.03,0.13,0.03,-4.05,-2.72,-1.21,06:20:360000,380360000
Sensor_1,Active,1.02,0.12,0.01,-4.16,-3.40,-1.32,06:20:460000,380460000
Sensor_1,Active,1.03,0.12,0.00,-4.23,-4.04,-1.42,06:20:560000,380560000
Sensor_1,Active,1.02,0.12,0.01,-3.74,-4.45,-1.27,06:20:660000,380660000
Sensor_1,Active,1.02,0.12,0.06,-3.78,-5.35,-1.24,06:20:760000,380760000
Sensor_1,Active,1.03,0.12,0.05,-3.80,-4.99,-1.13,06:20:860000,380860000
Sensor_1,Active,1.03,0.12,0.07,-3.86,-4.55,-1.27,06:20:960000,380960000
Sensor_1,Active,1.03,0.12,0.10,-3.69,-3.61,-1.22,06:21:060000,381060000
Sensor_1,Active,1.03,0.12,0.04,-3.95,-3.34,-1.23,06:21:160000,381160000
Sensor_1,Active,1.03,0.12,0.03,-4.01,-3.18,-1.46,06:21:260000,381260000
Sensor_1,Active,1.03,0.12,0.04,-3.94,-3.31,-1.29,06:21:360000,381360000
Sensor_1,Active,1.04,0.12,0.05,-3.94,-2.99,-1.21,06:21:460000,381460000
