ID,Status,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Timestamp,Timestamp_us
Sensor_1,Active,0.90,0.25,0.52,-4.41,-2.06,-1.34,12:36:006000,756006000
Sensor_1,Active,0.90,0.25,0.51,-4.43,-1.87,-1.30,12:36:106000,756106000
Sensor_1,Active,0.89,0.26,0.53,-4.24,-1.71,-1.29,12:36:206000,756206000
Sensor_1,Active,0.90,0.25,0.52,-4.36,-1.89,-1.44,12:36:306000,756306000
Sensor_1,Active,0.89,0.25,0.52,-4.16,-1.86,-1.46,12:36:406000,756406000
Sensor_1,Active,0.89,0.25,0.50,-4.28,-1.92,-1.27,12:36:506000,756506000
Sensor_1,Active,0.90,0.25,0.52,-4.01,-1.83,-1.38,12:36:606000,756606000
Sensor_1,Active,0.89,0.24,0.52,-4.30,-1.83,-1.30,12:36:706000,756706000
Sensor_1,Active,0.91,0.24,0.48,-4.95,-2.29,-1.45,12:36:806000,756806000
Sensor_1,Active,0.91,0.24,0.49,-4.47,-2.39,-1.20,12:36:906000,756906000
Sensor_1,Active,0.90,0.25,0.51,-3.21,-3.39,-0.72,12:37:006000,757006000
Sensor_1,Active,0.87,0.26,0.55,-4.24,-2.85,-1.15,12:37:106000,757106000
Sensor_1,Active,0.91,0.25,0.49,-4.12,-2.53,-1.30,12:37:206000,757206000
Sensor_1,Active,0.93,0.25,0.44,-4.95,-3.44,-1.28,12:37:306000,757306000
Sensor_1,Active,0.90,0.24,0.50,-3.35,-4.32,-0.82,12:37:406000,757406000
Sensor_1,Active,0.89,0.24,0.53,-3.59,-4.53,-0.85,12:37:506000,757506000
Sensor_1,Active,0.88,0.24,0.56,-4.43,-3.51,-1.13,12:37:607000,757607000
Sensor_1,Active,0.90,0.24,0.51,-3.98,-2.92,-1.34,12:37:706000,757706000
Sensor_1,Active,0.91,0.24,0.47,-3.69,-3.32,-0.85,12:37:806000,757806000
Sensor_1,Active,0.90,0.25,0.52,-3.77,-3.33,-1.09,12:37:906000,757906000
Sensor_1,Active,0.91,0.25,0.50,-3.97,-3.13,-1.19,12:38:006000,758006000
Sensor_1,Active,0.91,0.25,0.48,-4.25,-3.24,-1.08,12:38:106000,758106000
Sensor_1,Active,0.91,0.25,0.51,-4.01,-3.21,-0.98,12:38:206000,758206000
Sensor_1,Active,0.91,0.24,0.51,-4.05,-3.06,-1.14,12:38:306000,758306000
Sensor_1,Active,0.91,0.23,0.50,-4.29,-2.54,-1.33,12:38:406000,758406000
Sensor_1,Active,0.91,0.24,0.47,-4.28,-2.56,-1.35,12:38:506000,758506000
