ID      , Status, AccX , AccY , AccZ , GyroX  , GyroY  , GyroZ  , Timestamp   , Timestamp_us
Sensor_1, Active, -0.18, 0.36 , 1.06 , 16.40  , 12.63  , 1.05   , 00:37:763000, 37763000
Sensor_1, Active, -0.14, 0.41 , 1.04 , 13.28  , -6.24  , -0.13  , 00:37:863000, 37863000
Sensor_1, Active, -0.14, 0.36 , 0.89 , 3.85   , -51.57 , 11.40  , 00:37:963000, 37963000
Sensor_1, Active, -0.12, 0.43 , 1.11 , -13.62 , 13.38  , -22.50 , 00:38:063000, 38063000
Sensor_1, Active, -0.04, 0.45 , 1.05 , 13.72  , -27.76 , 4.81   , 00:38:164000, 38164000
Sensor_1, Active, -0.02, 0.49 , 1.04 , 3.79   , -2.77  , -8.49  , 00:38:263000, 38263000
Sensor_1, Active, -0.02, 0.49 , 0.95 , -6.37  , -9.59  , 2.22   , 00:38:363000, 38363000
Sensor_1, Active, 0.01 , 0.45 , 0.88 , -1.95  , -4.04  , -0.34  , 00:38:463000, 38463000
Sensor_1, Active, 0.00 , 0.47 , 0.94 , 6.18   , -10.74 , 0.28   , 00:38:563000, 38563000
Sensor_1, Active, 0.04 , 0.50 , 0.93 , 5.32   , -17.84 , 0.01   , 00:38:663000, 38663000
Sensor_1, Active, 0.04 , 0.49 , 0.98 , 5.44   , -28.55 , -6.14  , 00:38:763000, 38763000
Sensor_1, Active, 0.13 , 0.53 , 0.91 , 0.21   , -29.14 , -12.83 , 00:38:863000, 38863000
Sensor_1, Active, 0.12 , 0.51 , 0.90 , -14.87 , 0.47   , -7.84  , 00:38:963000, 38963000
Sensor_1, Active, 0.10 , 0.51 , 0.92 , -17.65 , -3.04  , -17.81 , 00:39:063000, 39063000
Sensor_1, Active, 0.11 , 0.48 , 0.93 , -7.61  , 5.37   , -5.56  , 00:39:163000, 39163000
Sensor_1, Active, 0.10 , 0.46 , 0.94 , -44.47 , 1.48   , -32.03 , 00:39:263000, 39263000
Sensor_1, Active, 0.06 , 0.34 , 1.00 , -147.69, 25.53  , -58.23 , 00:39:363000, 39363000
Sensor_1, Active, -0.01, 0.14 , 1.07 , -123.97, 3.34   , -51.77 , 00:39:463000, 39463000
Sensor_1, Active, 0.02 , -0.12, 1.09 , -139.05, -13.53 , -87.47 , 00:39:563000, 39563000
Sensor_1, Active, 0.03 , -0.26, 1.02 , -81.18 , -53.18 , -68.92 , 00:39:663000, 39663000
Sensor_1, Active, 0.11 , -0.38, 0.97 , -51.21 , -83.48 , -127.98, 00:39:763000, 39763000
Sensor_1, Active, 0.30 , -0.44, 0.91 , -32.89 , -58.56 , -185.14, 00:39:863000, 39863000
Sensor_1, Active, 0.68 , -0.29, 0.83 , -68.65 , -19.15 , -250.14, 00:39:963000, 39963000
Sensor_1, Active, 0.70 , 0.08 , 0.71 , 53.15  , -69.84 , -36.34 , 00:40:063000, 40063000
Sensor_1, Active, 0.74 , 0.08 , 0.75 , -24.33 , -8.14  , -13.14 , 00:40:163000, 40163000
Sensor_1, Active, 0.77 , 0.00 , 0.74 , -28.62 , 5.02   , -9.49  , 00:40:263000, 40263000
Sensor_1, Active, 0.78 , -0.03, 0.74 , 1.15   , -1.76  , -3.47  , 00:40:363000, 40363000
Sensor_1, Active, 0.78 , 0.03 , 0.72 , 1.54   , 16.05  , -9.50  , 00:40:463000, 40463000
Sensor_1, Active, 0.78 , 0.01 , 0.77 , -2.79  , 9.90   , 0.89   , 00:40:563000, 40563000
Sensor_1, Active, 0.76 , 0.01 , 0.79 , 0.20   , 34.34  , 17.16  , 00:40:663000, 40663000
Sensor_1, Active, 0.71 , 0.06 , 0.92 , 52.21  , 153.62 , 57.18  , 00:40:763000, 40763000
Sensor_1, Active, 0.21 , 0.06 , 1.04 , 96.91  , 250.13 , 250.13 , 00:40:863000, 40863000
Sensor_1, Active, 0.08 , 0.07 , 1.05 , -2.85  , 98.24  , 202.21 , 00:40:963000, 40963000
Sensor_1, Active, -0.03, 0.09 , 1.06 , -4.04  , 29.20  , 107.76 , 00:41:063000, 41063000
Sensor_1, Active, -0.08, 0.06 , 1.08 , -21.73 , 26.90  , 79.68  , 00:41:163000, 41163000
Sensor_1, Active, -0.11, 0.03 , 1.04 , -50.05 , 61.46  , 86.70  , 00:41:263000, 41263000
Sensor_1, Active, -0.16, 0.02 , 1.04 , 6.99   , -8.66  , 14.06  , 00:41:363000, 41363000
Sensor_1, Active, -0.16, 0.03 , 1.04 , -15.17 , -1.43  , -2.02  , 00:41:463000, 41463000
Sensor_1, Active, -0.17, 0.01 , 1.05 , -18.37 , 1.04   , -8.11  , 00:41:563000, 41563000
Sensor_1, Active, -0.20, -0.03, 1.05 , -36.00 , 20.09  , -13.40 , 00:41:663000, 41663000
Sensor_1, Active, -0.19, -0.04, 1.05 , -4.85  , -1.88  , 1.59   , 00:41:763000, 41763000
Sensor_1, Active, -0.22, -0.08, 1.04 , 1.48   , -5.57  , 1.28   , 00:41:863000, 41863000
Sensor_1, Active, -0.21, -0.06, 1.05 , 12.30  , -21.07 , 3.42   , 00:41:963000, 41963000
Sensor_1, Active, -0.10, 0.00 , 1.03 , 9.42   , -20.29 , 2.26   , 00:42:063000, 42063000
Sensor_1, Active, -0.12, 0.02 , 1.10 , -2.44  , -9.51  , 11.12  , 00:42:163000, 42163000
Sensor_1, Active, -0.13, -0.00, 1.07 , -6.35  , 5.87   , -2.15  , 00:42:263000, 42263000
Sensor_1, Active, -0.13, -0.00, 1.06 , -3.37  , -2.72  , -1.66  , 00:42:364000, 42364000
Sensor_1, Active, -0.12, 0.00 , 1.04 , -8.45  , 1.95   , -1.01  , 00:42:463000, 42463000
Sensor_1, Active, -0.14, -0.01, 1.04 , -11.63 , 7.18   , -1.81  , 00:42:563000, 42563000
